Date,Customer,Product,Category,Quantity,Price,Discount(%),TotalAmount,Region,Salesperson
2025-02-11,G,Perfume,Beauty,2,900,5,1710.0,East,Sneha
2025-02-12,C,Laptop,Electronics,5,45000,15,191250.0,West,Karan
2025-02-13,C,Bag,Accessories,5,1200,5,5700.0,North,Karan
2025-02-14,B,Headphones,Electronics,2,2500,5,4750.0,South,Karan
2025-02-15,F,Bag,Accessories,3,1200,5,3420.0,West,Priya
2025-02-16,B,T-shirt,Clothing,2,700,5,1330.0,North,Karan
2025-02-17,D,Headphones,Electronics,3,2500,10,6750.0,North,Priya
2025-02-18,B,Laptop,Electronics,4,45000,10,162000.0,West,Priya
2025-02-19,D,Headphones,Electronics,5,2500,15,10625.0,South,Karan
2025-02-20,E,Laptop,Electronics,1,45000,0,45000.0,South,Rahul
2025-02-21,A,Perfume,Beauty,3,900,10,2430.0,West,Neha
2025-02-22,C,Bag,Accessories,2,1200,0,2400.0,North,Sneha
2025-02-23,D,Watch,Accessories,2,2500,15,4250.0,West,Sneha
2025-02-24,F,Sunglasses,Accessories,4,800,15,2720.0,West,Karan
2025-02-25,D,T-shirt,Clothing,1,700,0,700.0,South,Neha
2025-02-26,A,Laptop,Electronics,4,45000,5,171000.0,West,Rahul
2025-02-27,G,Bag,Accessories,3,1200,15,3060.0,West,Rahul
2025-02-28,A,Perfume,Beauty,1,900,15,765.0,West,Karan
2025-03-01,D,Perfume,Beauty,2,900,10,1620.0,West,Sneha
2025-03-02,A,Shoes,Footwear,5,1500,10,6750.0,South,Amit
2025-03-03,F,Bag,Accessories,5,1200,5,5700.0,South,Priya
2025-03-04,A,Shoes,Footwear,3,1500,5,4275.0,West,Rahul
2025-03-05,D,Shoes,Footwear,5,1500,10,6750.0,West,Sneha
2025-03-06,D,Laptop,Electronics,5,45000,10,202500.0,East,Priya
2025-03-07,D,Shoes,Footwear,5,1500,0,7500.0,North,Karan
2025-03-08,H,Perfume,Beauty,4,900,5,3420.0,South,Neha
2025-03-09,E,T-shirt,Clothing,4,700,5,2660.0,South,Priya
2025-03-10,F,Laptop,Electronics,5,45000,10,202500.0,East,Karan
2025-03-11,A,Laptop,Electronics,3,45000,5,128250.0,North,Sneha
2025-03-12,F,Sunglasses,Accessories,1,800,10,720.0,East,Sneha
2025-03-13,F,Watch,Accessories,2,2500,0,5000.0,North,Neha
2025-03-14,H,Watch,Accessories,3,2500,15,6375.0,East,Sneha
2025-03-15,H,Watch,Accessories,5,2500,10,11250.0,West,Sneha
2025-03-16,A,Watch,Accessories,5,2500,0,12500.0,West,Neha
2025-03-17,E,Sunglasses,Accessories,1,800,0,800.0,West,Sneha
2025-03-18,D,Sunglasses,Accessories,3,800,10,2160.0,East,Amit
2025-03-19,D,Watch,Accessories,3,2500,5,7125.0,West,Amit
2025-03-20,E,Sunglasses,Accessories,5,800,5,3800.0,West,Amit
2025-03-21,A,Perfume,Beauty,3,900,0,2700.0,West,Karan
2025-03-22,F,Sunglasses,Accessories,2,800,10,1440.0,East,Rahul
2025-03-23,E,Sunglasses,Accessories,4,800,5,3040.0,West,Sneha
2025-03-24,D,T-shirt,Clothing,4,700,15,2380.0,North,Neha
2025-03-25,G,T-shirt,Clothing,1,700,10,630.0,South,Karan
2025-03-26,G,Shoes,Footwear,5,1500,15,6375.0,North,Sneha
2025-03-27,F,Watch,Accessories,2,2500,15,4250.0,East,Sneha
2025-03-28,C,Watch,Accessories,4,2500,0,10000.0,West,Rahul
2025-03-29,F,Headphones,Electronics,3,2500,15,6375.0,East,Karan
2025-03-30,F,Headphones,Electronics,4,2500,5,9500.0,East,Sneha
2025-03-31,G,Bag,Accessories,5,1200,5,5700.0,West,Amit
2025-04-01,H,Bag,Accessories,3,1200,5,3420.0,South,Rahul
2025-04-02,B,Shoes,Footwear,3,1500,5,4275.0,South,Amit
2025-04-03,C,Shoes,Footwear,2,1500,15,2550.0,East,Neha
2025-04-04,H,Bag,Accessories,1,1200,0,1200.0,South,Sneha
2025-04-05,C,Headphones,Electronics,3,2500,15,6375.0,North,Sneha
2025-04-06,C,Sunglasses,Accessories,4,800,5,3040.0,South,Amit
2025-04-07,D,T-shirt,Clothing,3,700,5,1995.0,West,Neha
2025-04-08,G,Watch,Accessories,1,2500,5,2375.0,West,Priya
2025-04-09,E,Shoes,Footwear,1,1500,0,1500.0,West,Karan
2025-04-10,D,Bag,Accessories,2,1200,0,2400.0,South,Sneha
2025-04-11,H,Headphones,Electronics,4,2500,10,9000.0,West,Neha
2025-04-12,B,Laptop,Electronics,1,45000,10,40500.0,South,Sneha
2025-04-13,A,Sunglasses,Accessories,3,800,10,2160.0,East,Priya
2025-04-14,A,Bag,Accessories,3,1200,0,3600.0,East,Priya
2025-04-15,D,T-shirt,Clothing,1,700,10,630.0,South,Karan
2025-04-16,F,Bag,Accessories,2,1200,5,2280.0,East,Priya
2025-04-17,H,T-shirt,Clothing,5,700,5,3325.0,South,Karan
2025-04-18,G,T-shirt,Clothing,3,700,15,1785.0,West,Sneha
2025-04-19,D,Headphones,Electronics,2,2500,0,5000.0,South,Amit
2025-04-20,A,Laptop,Electronics,2,45000,15,76500.0,East,Neha
2025-04-21,F,Perfume,Beauty,3,900,5,2565.0,North,Neha
2025-04-22,E,Shoes,Footwear,1,1500,15,1275.0,East,Amit
2025-04-23,F,Shoes,Footwear,4,1500,10,5400.0,South,Rahul
2025-04-24,H,Shoes,Footwear,3,1500,0,4500.0,South,Rahul
2025-04-25,D,Sunglasses,Accessories,5,800,5,3800.0,South,Neha
2025-04-26,F,Perfume,Beauty,5,900,10,4050.0,East,Karan
2025-04-27,G,Shoes,Footwear,2,1500,10,2700.0,East,Priya
2025-04-28,F,Shoes,Footwear,4,1500,0,6000.0,South,Sneha
2025-04-29,C,Shoes,Footwear,1,1500,5,1425.0,North,Neha
2025-04-30,E,Perfume,Beauty,1,900,0,900.0,East,Sneha
2025-05-01,F,T-shirt,Clothing,2,700,0,1400.0,South,Amit
2025-05-02,E,Headphones,Electronics,3,2500,0,7500.0,West,Neha
2025-05-03,E,Bag,Accessories,4,1200,10,4320.0,East,Sneha
2025-05-04,H,Headphones,Electronics,2,2500,15,4250.0,East,Neha
2025-05-05,H,Laptop,Electronics,3,45000,5,128250.0,West,Karan
2025-05-06,D,Bag,Accessories,4,1200,5,4560.0,South,Neha
2025-05-07,E,Sunglasses,Accessories,3,800,5,2280.0,West,Rahul
2025-05-08,C,Watch,Accessories,2,2500,0,5000.0,East,Amit
2025-05-09,D,Perfume,Beauty,4,900,0,3600.0,South,Karan
2025-05-10,A,T-shirt,Clothing,2,700,5,1330.0,North,Amit
2025-05-11,H,Headphones,Electronics,5,2500,5,11875.0,North,Priya
2025-05-12,C,Headphones,Electronics,1,2500,15,2125.0,East,Karan
2025-05-13,E,Perfume,Beauty,2,900,0,1800.0,South,Karan
2025-05-14,B,T-shirt,Clothing,3,700,0,2100.0,North,Karan
2025-05-15,D,Watch,Accessories,1,2500,0,2500.0,South,Sneha
2025-05-16,A,Sunglasses,Accessories,1,800,15,680.0,North,Amit
2025-05-17,H,Sunglasses,Accessories,3,800,0,2400.0,South,Priya
2025-05-18,F,Shoes,Footwear,5,1500,15,6375.0,East,Sneha
2025-05-19,E,Laptop,Electronics,2,45000,5,85500.0,East,Priya
2025-05-20,A,Watch,Accessories,1,2500,5,2375.0,South,Karan
2025-05-21,B,Bag,Accessories,2,1200,15,2040.0,East,Sneha
2025-05-22,D,Shoes,Footwear,5,1500,0,7500.0,North,Rahul
2025-05-23,C,Sunglasses,Accessories,4,800,0,3200.0,East,Priya
2025-05-24,A,Perfume,Beauty,1,900,5,855.0,South,Rahul
2025-05-25,B,T-shirt,Clothing,2,700,15,1190.0,West,Neha
2025-05-26,H,Perfume,Beauty,3,900,5,2565.0,West,Sneha
2025-05-27,D,T-shirt,Clothing,1,700,10,630.0,South,Amit
2025-05-28,H,Laptop,Electronics,2,45000,10,81000.0,East,Karan
2025-05-29,G,T-shirt,Clothing,5,700,15,2975.0,West,Sneha
2025-05-30,G,Shoes,Footwear,5,1500,15,6375.0,South,Sneha
2025-05-31,B,Sunglasses,Accessories,1,800,0,800.0,North,Rahul
2025-06-01,E,Laptop,Electronics,4,45000,15,153000.0,South,Amit
2025-06-02,B,Watch,Accessories,3,2500,10,6750.0,West,Sneha
2025-06-03,D,Sunglasses,Accessories,4,800,10,2880.0,West,Amit
2025-06-04,B,Watch,Accessories,3,2500,5,7125.0,North,Amit
2025-06-05,D,T-shirt,Clothing,2,700,15,1190.0,West,Rahul
2025-06-06,F,Laptop,Electronics,5,45000,5,213750.0,West,Amit
2025-06-07,H,Perfume,Beauty,2,900,0,1800.0,North,Sneha
2025-06-08,F,Shoes,Footwear,1,1500,0,1500.0,South,Priya
2025-06-09,C,Headphones,Electronics,5,2500,15,10625.0,South,Sneha
2025-06-10,G,Headphones,Electronics,1,2500,15,2125.0,South,Rahul
2025-06-11,H,Laptop,Electronics,1,45000,0,45000.0,West,Neha
2025-06-12,G,Perfume,Beauty,1,900,15,765.0,West,Karan
2025-06-13,A,Headphones,Electronics,1,2500,0,2500.0,North,Amit
2025-06-14,E,Shoes,Footwear,2,1500,10,2700.0,West,Sneha
2025-06-15,H,Perfume,Beauty,5,900,5,4275.0,West,Amit
2025-06-16,G,Laptop,Electronics,3,45000,10,121500.0,South,Rahul
2025-06-17,H,T-shirt,Clothing,2,700,0,1400.0,North,Neha
2025-06-18,A,Laptop,Electronics,5,45000,0,225000.0,East,Rahul
2025-06-19,C,T-shirt,Clothing,3,700,0,2100.0,East,Sneha
2025-06-20,C,Shoes,Footwear,2,1500,5,2850.0,South,Priya
2025-06-21,C,Watch,Accessories,4,2500,5,9500.0,South,Neha
2025-06-22,G,Perfume,Beauty,4,900,0,3600.0,West,Amit
2025-06-23,F,Sunglasses,Accessories,4,800,15,2720.0,West,Rahul
2025-06-24,H,Shoes,Footwear,4,1500,5,5700.0,North,Neha
2025-06-25,D,T-shirt,Clothing,5,700,10,3150.0,East,Rahul
2025-06-26,B,Laptop,Electronics,2,45000,0,90000.0,West,Neha
2025-06-27,H,Bag,Accessories,4,1200,5,4560.0,South,Neha
2025-06-28,C,T-shirt,Clothing,3,700,0,2100.0,North,Karan
2025-06-29,C,T-shirt,Clothing,4,700,0,2800.0,South,Priya
2025-06-30,G,Watch,Accessories,5,2500,0,12500.0,North,Amit
2025-07-01,C,Bag,Accessories,3,1200,15,3060.0,West,Amit
2025-07-02,B,Watch,Accessories,1,2500,0,2500.0,North,Amit
2025-07-03,H,Shoes,Footwear,1,1500,15,1275.0,South,Priya
2025-07-04,C,Sunglasses,Accessories,3,800,10,2160.0,North,Sneha
2025-07-05,A,Watch,Accessories,2,2500,10,4500.0,North,Rahul
2025-07-06,E,Bag,Accessories,1,1200,5,1140.0,South,Rahul
2025-07-07,E,Shoes,Footwear,5,1500,5,7125.0,East,Neha
2025-07-08,G,Bag,Accessories,5,1200,5,5700.0,South,Rahul
2025-07-09,B,Bag,Accessories,2,1200,10,2160.0,North,Sneha
2025-07-10,B,Headphones,Electronics,3,2500,10,6750.0,West,Neha
2025-07-11,G,Watch,Accessories,4,2500,0,10000.0,North,Karan
2025-07-12,C,T-shirt,Clothing,2,700,15,1190.0,South,Sneha
2025-07-13,H,Shoes,Footwear,3,1500,0,4500.0,West,Amit
2025-07-14,B,Headphones,Electronics,4,2500,15,8500.0,South,Priya
2025-07-15,H,Bag,Accessories,4,1200,15,4080.0,North,Rahul
2025-07-16,F,Laptop,Electronics,5,45000,5,213750.0,West,Sneha
2025-07-17,E,Headphones,Electronics,2,2500,15,4250.0,West,Sneha
2025-07-18,F,Sunglasses,Accessories,5,800,15,3400.0,South,Amit
2025-07-19,C,Headphones,Electronics,2,2500,10,4500.0,South,Amit
2025-07-20,H,Watch,Accessories,4,2500,15,8500.0,East,Amit
2025-07-21,D,Headphones,Electronics,4,2500,0,10000.0,West,Karan
2025-07-22,C,Bag,Accessories,3,1200,10,3240.0,North,Amit
2025-07-23,D,Headphones,Electronics,1,2500,10,2250.0,East,Neha
2025-07-24,F,Perfume,Beauty,1,900,15,765.0,North,Sneha
2025-07-25,A,Headphones,Electronics,5,2500,10,11250.0,South,Rahul
2025-07-26,G,T-shirt,Clothing,4,700,5,2660.0,East,Neha
2025-07-27,E,Bag,Accessories,1,1200,0,1200.0,South,Amit
2025-07-28,H,Laptop,Electronics,1,45000,5,42750.0,North,Priya
2025-07-29,D,Sunglasses,Accessories,5,800,5,3800.0,West,Neha
2025-07-30,G,Headphones,Electronics,3,2500,0,7500.0,South,Priya
2025-07-31,H,Headphones,Electronics,3,2500,10,6750.0,West,Priya
2025-08-01,D,Bag,Accessories,3,1200,5,3420.0,East,Rahul
2025-08-02,B,Laptop,Electronics,5,45000,0,225000.0,East,Priya
2025-08-03,D,Bag,Accessories,3,1200,10,3240.0,West,Priya
2025-08-04,E,Watch,Accessories,3,2500,10,6750.0,West,Rahul
2025-08-05,B,Perfume,Beauty,2,900,10,1620.0,South,Sneha
2025-08-06,G,Perfume,Beauty,3,900,0,2700.0,North,Priya
2025-08-07,C,Laptop,Electronics,3,45000,15,114750.0,East,Karan
2025-08-08,D,Perfume,Beauty,1,900,10,810.0,North,Priya
2025-08-09,H,T-shirt,Clothing,3,700,5,1995.0,North,Priya
2025-08-10,C,Perfume,Beauty,2,900,5,1710.0,East,Amit
2025-08-11,B,Headphones,Electronics,3,2500,5,7125.0,North,Amit
2025-08-12,D,Laptop,Electronics,5,45000,0,225000.0,North,Priya
2025-08-13,B,T-shirt,Clothing,3,700,15,1785.0,East,Karan
2025-08-14,E,Laptop,Electronics,2,45000,15,76500.0,West,Rahul
2025-08-15,G,Headphones,Electronics,5,2500,0,12500.0,North,Amit
2025-08-16,D,Shoes,Footwear,4,1500,0,6000.0,South,Karan
2025-08-17,C,Laptop,Electronics,3,45000,0,135000.0,North,Amit
2025-08-18,B,Bag,Accessories,2,1200,5,2280.0,East,Rahul
2025-08-19,F,T-shirt,Clothing,2,700,0,1400.0,North,Karan
2025-08-20,B,Sunglasses,Accessories,1,800,15,680.0,East,Sneha
2025-08-21,E,Perfume,Beauty,2,900,0,1800.0,South,Amit
2025-08-22,C,Headphones,Electronics,2,2500,0,5000.0,North,Priya
2025-08-23,E,T-shirt,Clothing,5,700,10,3150.0,West,Amit
2025-08-24,C,Sunglasses,Accessories,2,800,10,1440.0,West,Karan
2025-08-25,C,Headphones,Electronics,5,2500,0,12500.0,West,Neha
2025-08-26,A,Perfume,Beauty,3,900,10,2430.0,West,Rahul
2025-08-27,C,Sunglasses,Accessories,2,800,0,1600.0,West,Neha
2025-08-28,A,T-shirt,Clothing,4,700,0,2800.0,West,Neha
2025-08-29,A,Shoes,Footwear,1,1500,0,1500.0,West,Sneha
2025-08-30,G,T-shirt,Clothing,3,700,15,1785.0,West,Amit
2025-08-31,F,Laptop,Electronics,4,45000,10,162000.0,East,Sneha
2025-09-01,E,Bag,Accessories,5,1200,15,5100.0,West,Amit
2025-09-02,A,Sunglasses,Accessories,1,800,15,680.0,West,Rahul
2025-09-03,G,Watch,Accessories,4,2500,0,10000.0,South,Priya
2025-09-04,A,Bag,Accessories,2,1200,0,2400.0,East,Karan
2025-09-05,D,Headphones,Electronics,5,2500,0,12500.0,North,Karan
2025-09-06,B,Headphones,Electronics,4,2500,5,9500.0,West,Neha
2025-09-07,H,Shoes,Footwear,5,1500,10,6750.0,West,Karan
2025-09-08,H,Perfume,Beauty,4,900,10,3240.0,West,Priya
2025-09-09,B,Shoes,Footwear,4,1500,5,5700.0,South,Neha
2025-09-10,G,T-shirt,Clothing,5,700,5,3325.0,North,Amit
2025-09-11,G,Shoes,Footwear,1,1500,5,1425.0,South,Karan
2025-09-12,A,Sunglasses,Accessories,2,800,10,1440.0,North,Amit
2025-09-13,G,Bag,Accessories,2,1200,0,2400.0,West,Rahul
2025-09-14,G,Bag,Accessories,3,1200,15,3060.0,East,Karan
2025-09-15,F,Watch,Accessories,3,2500,0,7500.0,North,Karan
2025-09-16,H,Bag,Accessories,1,1200,15,1020.0,East,Rahul
2025-09-17,A,Watch,Accessories,2,2500,10,4500.0,West,Amit
2025-09-18,B,Laptop,Electronics,3,45000,0,135000.0,East,Karan
2025-09-19,B,Bag,Accessories,5,1200,0,6000.0,West,Rahul
2025-09-20,G,Watch,Accessories,3,2500,15,6375.0,West,Priya
2025-09-21,E,Bag,Accessories,3,1200,15,3060.0,North,Neha
2025-09-22,D,Watch,Accessories,1,2500,15,2125.0,West,Karan
2025-09-23,G,Laptop,Electronics,1,45000,5,42750.0,North,Rahul
2025-09-24,D,Laptop,Electronics,2,45000,5,85500.0,North,Amit
2025-09-25,F,Watch,Accessories,3,2500,0,7500.0,West,Neha
2025-09-26,C,Laptop,Electronics,3,45000,10,121500.0,South,Neha
2025-09-27,B,Watch,Accessories,5,2500,0,12500.0,North,Priya
2025-09-28,G,Bag,Accessories,3,1200,10,3240.0,North,Sneha
2025-09-29,E,T-shirt,Clothing,1,700,5,665.0,West,Neha
2025-09-30,B,Bag,Accessories,1,1200,0,1200.0,West,Sneha
2025-10-01,H,Watch,Accessories,5,2500,10,11250.0,South,Sneha
2025-10-02,E,Bag,Accessories,4,1200,0,4800.0,North,Rahul
2025-10-03,C,Perfume,Beauty,5,900,10,4050.0,North,Priya
2025-10-04,A,Headphones,Electronics,4,2500,15,8500.0,South,Rahul
2025-10-05,F,Watch,Accessories,1,2500,5,2375.0,West,Sneha
2025-10-06,F,Laptop,Electronics,2,45000,10,81000.0,East,Rahul
2025-10-07,A,Watch,Accessories,1,2500,10,2250.0,North,Sneha
2025-10-08,G,Bag,Accessories,3,1200,0,3600.0,West,Rahul
2025-10-09,E,T-shirt,Clothing,4,700,0,2800.0,South,Priya
2025-10-10,C,Laptop,Electronics,2,45000,10,81000.0,East,Neha
2025-10-11,E,Bag,Accessories,2,1200,5,2280.0,West,Rahul
2025-10-12,F,Laptop,Electronics,5,45000,5,213750.0,East,Neha
2025-10-13,A,Watch,Accessories,1,2500,15,2125.0,South,Neha
2025-10-14,D,Laptop,Electronics,4,45000,0,180000.0,West,Amit
2025-10-15,C,Shoes,Footwear,3,1500,0,4500.0,South,Priya
2025-10-16,F,Shoes,Footwear,5,1500,15,6375.0,West,Amit
2025-10-17,C,Shoes,Footwear,3,1500,10,4050.0,West,Rahul
2025-10-18,E,Laptop,Electronics,2,45000,10,81000.0,North,Amit
2025-10-19,A,Laptop,Electronics,1,45000,10,40500.0,East,Priya
2025-10-20,C,T-shirt,Clothing,4,700,5,2660.0,East,Karan
2025-10-21,C,Laptop,Electronics,4,45000,0,180000.0,East,Amit
2025-10-22,F,Bag,Accessories,3,1200,0,3600.0,East,Priya
2025-10-23,A,Shoes,Footwear,4,1500,5,5700.0,South,Sneha
2025-10-24,F,T-shirt,Clothing,3,700,15,1785.0,North,Rahul
2025-10-25,F,Shoes,Footwear,2,1500,10,2700.0,South,Rahul
2025-10-26,E,T-shirt,Clothing,3,700,10,1890.0,North,Neha
2025-10-27,A,T-shirt,Clothing,5,700,5,3325.0,West,Rahul
2025-10-28,G,Watch,Accessories,2,2500,5,4750.0,South,Priya
2025-10-29,D,Headphones,Electronics,4,2500,10,9000.0,East,Neha
2025-10-30,D,Bag,Accessories,4,1200,10,4320.0,North,Priya
2025-10-31,D,Watch,Accessories,3,2500,5,7125.0,East,Amit
2025-11-01,A,Watch,Accessories,5,2500,10,11250.0,East,Priya
2025-11-02,B,T-shirt,Clothing,5,700,15,2975.0,South,Sneha
2025-11-03,C,Watch,Accessories,3,2500,10,6750.0,East,Priya
2025-11-04,B,Shoes,Footwear,3,1500,10,4050.0,East,Neha
2025-11-05,E,Sunglasses,Accessories,1,800,0,800.0,East,Karan
2025-11-06,F,Perfume,Beauty,5,900,15,3825.0,East,Sneha
2025-11-07,D,T-shirt,Clothing,5,700,15,2975.0,West,Amit
2025-11-08,B,Shoes,Footwear,4,1500,10,5400.0,South,Sneha
2025-11-09,D,Sunglasses,Accessories,1,800,0,800.0,South,Neha
2025-11-10,B,Laptop,Electronics,5,45000,15,191250.0,South,Karan
2025-11-11,G,Shoes,Footwear,3,1500,5,4275.0,North,Priya
2025-11-12,F,T-shirt,Clothing,5,700,5,3325.0,East,Rahul
2025-11-13,H,Watch,Accessories,4,2500,5,9500.0,West,Amit
2025-11-14,G,Sunglasses,Accessories,1,800,10,720.0,South,Neha
2025-11-15,F,T-shirt,Clothing,2,700,10,1260.0,North,Neha
2025-11-16,H,T-shirt,Clothing,4,700,5,2660.0,East,Sneha
2025-11-17,A,T-shirt,Clothing,2,700,0,1400.0,South,Priya
2025-11-18,F,Sunglasses,Accessories,5,800,10,3600.0,West,Rahul
2025-11-19,E,Bag,Accessories,5,1200,0,6000.0,East,Neha
2025-11-20,C,T-shirt,Clothing,2,700,0,1400.0,North,Amit
2025-11-21,F,Watch,Accessories,2,2500,10,4500.0,East,Amit
2025-11-22,H,Sunglasses,Accessories,3,800,15,2040.0,West,Sneha
2025-11-23,F,Shoes,Footwear,1,1500,5,1425.0,South,Rahul
2025-11-24,E,Laptop,Electronics,1,45000,0,45000.0,West,Neha
2025-11-25,E,T-shirt,Clothing,3,700,10,1890.0,North,Neha
2025-11-26,F,Watch,Accessories,1,2500,10,2250.0,East,Neha
2025-11-27,E,Laptop,Electronics,3,45000,15,114750.0,South,Priya
2025-11-28,E,Perfume,Beauty,5,900,5,4275.0,South,Priya
2025-11-29,C,Perfume,Beauty,2,900,10,1620.0,East,Amit
2025-11-30,E,T-shirt,Clothing,2,700,5,1330.0,West,Amit
2025-12-01,H,Perfume,Beauty,5,900,5,4275.0,North,Karan
2025-12-02,C,Laptop,Electronics,1,45000,15,38250.0,West,Rahul
2025-12-03,D,Shoes,Footwear,5,1500,5,7125.0,North,Priya
2025-12-04,E,Sunglasses,Accessories,4,800,15,2720.0,East,Amit
2025-12-05,G,T-shirt,Clothing,5,700,10,3150.0,South,Priya
2025-12-06,E,Laptop,Electronics,1,45000,15,38250.0,North,Priya
2025-12-07,B,Watch,Accessories,1,2500,0,2500.0,East,Rahul
2025-12-08,D,Watch,Accessories,5,2500,0,12500.0,North,Amit
2025-12-09,C,Sunglasses,Accessories,3,800,10,2160.0,South,Priya
2025-12-10,A,Sunglasses,Accessories,3,800,10,2160.0,South,Priya
2025-12-11,D,Bag,Accessories,3,1200,5,3420.0,West,Karan
2025-12-12,E,Laptop,Electronics,4,45000,0,180000.0,South,Karan
2025-12-13,H,T-shirt,Clothing,3,700,5,1995.0,North,Rahul
2025-12-14,A,Headphones,Electronics,1,2500,0,2500.0,East,Rahul
2025-12-15,C,Perfume,Beauty,4,900,0,3600.0,East,Priya
2025-12-16,E,T-shirt,Clothing,4,700,15,2380.0,West,Karan
2025-12-17,D,Sunglasses,Accessories,1,800,0,800.0,North,Priya
2025-12-18,B,Perfume,Beauty,3,900,10,2430.0,North,Rahul
2025-12-19,C,Watch,Accessories,1,2500,0,2500.0,East,Priya
2025-12-20,D,Bag,Accessories,4,1200,0,4800.0,East,Priya
2025-12-21,G,Watch,Accessories,4,2500,10,9000.0,East,Neha
2025-12-22,E,Perfume,Beauty,4,900,5,3420.0,North,Sneha
2025-12-23,A,T-shirt,Clothing,2,700,5,1330.0,North,Neha
2025-12-24,G,Headphones,Electronics,1,2500,15,2125.0,North,Karan
2025-12-25,B,Sunglasses,Accessories,5,800,15,3400.0,South,Priya
2025-12-26,E,Sunglasses,Accessories,5,800,10,3600.0,North,Priya
2025-12-27,H,Sunglasses,Accessories,3,800,0,2400.0,West,Amit
2025-12-28,E,T-shirt,Clothing,2,700,15,1190.0,South,Neha
2025-12-29,C,Bag,Accessories,3,1200,0,3600.0,West,Rahul
2025-12-30,G,Watch,Accessories,5,2500,0,12500.0,South,Amit
2025-12-31,H,Perfume,Beauty,3,900,5,2565.0,North,Amit
2025-01-01,B,Shoes,Footwear,4,1500,5,5700.0,East,Sneha
2025-01-02,D,T-shirt,Clothing,5,700,10,3150.0,North,Karan
2025-01-03,H,Perfume,Beauty,1,900,10,810.0,East,Karan
2025-01-04,A,Sunglasses,Accessories,3,800,15,2040.0,West,Sneha
2025-01-05,B,T-shirt,Clothing,3,700,15,1785.0,East,Karan
2025-01-06,G,T-shirt,Clothing,3,700,0,2100.0,North,Priya
2025-01-07,H,Headphones,Electronics,2,2500,5,4750.0,West,Amit
2025-01-08,E,Perfume,Beauty,4,900,5,3420.0,South,Rahul
2025-01-09,F,Watch,Accessories,5,2500,0,12500.0,North,Amit
2025-01-10,F,Headphones,Electronics,5,2500,5,11875.0,East,Karan
2025-01-11,A,Bag,Accessories,3,1200,15,3060.0,East,Rahul
2025-01-12,G,Bag,Accessories,4,1200,10,4320.0,West,Priya
2025-01-13,C,Shoes,Footwear,5,1500,0,7500.0,South,Sneha
2025-01-14,G,Headphones,Electronics,4,2500,10,9000.0,West,Neha
2025-01-15,B,Laptop,Electronics,3,45000,0,135000.0,South,Sneha
2025-01-16,B,Shoes,Footwear,5,1500,0,7500.0,South,Karan
2025-01-17,E,Watch,Accessories,2,2500,10,4500.0,North,Neha
2025-01-18,G,Headphones,Electronics,2,2500,5,4750.0,West,Rahul
2025-01-19,A,Headphones,Electronics,2,2500,0,5000.0,East,Amit
2025-01-20,D,Watch,Accessories,1,2500,5,2375.0,North,Rahul
2025-01-21,E,Perfume,Beauty,5,900,0,4500.0,West,Neha
2025-01-22,G,Bag,Accessories,3,1200,10,3240.0,East,Neha
2025-01-23,B,Laptop,Electronics,3,45000,15,114750.0,South,Amit
2025-01-24,C,Headphones,Electronics,4,2500,15,8500.0,West,Sneha
2025-01-25,G,Bag,Accessories,5,1200,10,5400.0,West,Amit
2025-01-26,A,Headphones,Electronics,3,2500,0,7500.0,East,Priya
2025-01-27,G,Bag,Accessories,4,1200,10,4320.0,West,Neha
2025-01-28,F,Sunglasses,Accessories,5,800,0,4000.0,East,Amit
2025-01-29,G,Headphones,Electronics,5,2500,0,12500.0,West,Karan
2025-01-30,F,Perfume,Beauty,1,900,10,810.0,North,Karan
2025-01-31,C,Sunglasses,Accessories,4,800,10,2880.0,West,Karan
2025-02-01,F,Bag,Accessories,5,1200,5,5700.0,West,Karan
2025-02-02,B,Watch,Accessories,1,2500,10,2250.0,East,Priya
2025-02-03,A,Shoes,Footwear,1,1500,0,1500.0,South,Neha
2025-02-04,E,Bag,Accessories,5,1200,15,5100.0,West,Karan
2025-02-05,C,Sunglasses,Accessories,1,800,10,720.0,East,Amit
2025-02-06,D,Laptop,Electronics,3,45000,5,128250.0,North,Amit
2025-02-07,H,Bag,Accessories,5,1200,5,5700.0,East,Karan
2025-02-08,G,Bag,Accessories,3,1200,10,3240.0,South,Amit
2025-02-09,A,Laptop,Electronics,3,45000,0,135000.0,North,Neha
2025-02-10,D,Sunglasses,Accessories,1,800,5,760.0,South,Karan
2025-02-11,A,Headphones,Electronics,3,2500,10,6750.0,North,Amit
2025-02-12,C,T-shirt,Clothing,4,700,5,2660.0,North,Neha
2025-02-13,C,Sunglasses,Accessories,3,800,0,2400.0,South,Priya
2025-02-14,A,T-shirt,Clothing,4,700,5,2660.0,South,Sneha
2025-02-15,H,T-shirt,Clothing,3,700,0,2100.0,West,Sneha
2025-02-16,D,Watch,Accessories,5,2500,10,11250.0,East,Rahul
2025-02-17,H,Laptop,Electronics,5,45000,10,202500.0,South,Karan
2025-02-18,B,Headphones,Electronics,1,2500,10,2250.0,North,Rahul
2025-02-19,C,Laptop,Electronics,4,45000,0,180000.0,West,Rahul
2025-02-20,F,Watch,Accessories,5,2500,10,11250.0,East,Neha
2025-02-21,E,Watch,Accessories,1,2500,0,2500.0,East,Sneha
2025-02-22,B,Bag,Accessories,2,1200,10,2160.0,East,Amit
